id,likes,replies,retweets,text,url,user,rating,rating_norm
849773600236351500,1,1,0,"Oh it was all for nothing, old sport.",/Squillberto/status/849773600236351490,Squillberto,0.666666666667,0.000010382005907361163
849773537489543200,1,0,1,@UNT_KHPR great t meet with @GriffinsRugby. Our best rugby experienced students in sport performance and management ready to engage! pic.twitter.com/QLz0Deon2V,/UNT_KHPR/status/849773537489543168,UNT_KHPR,0.666666666667,0.000010382005907361163
849773487304605700,1,1,0,"100% agree, but sadly ""sport"" is not evolving that way. Parents 2afraid to let their kids play outside because a kidnapper might be lurking",/VanCascadian/status/849773487304605696,VanCascadian,0.666666666667,0.000010382005907361163
858833287397220400,1,0,1,To succeed in this sport you have to fail sometimes. Once you fail you learn from it and you then fix it.,/el_baja_panty1/status/858833287397220353,el_baja_panty1,0.666666666667,0.000010382005907361163
858833094236815400,1,1,0,"Yep, you deserve 2nd spot no doubt. Haha not a good weekend of sport for the riddler",/Bj___47/status/858833094236815360,Bj___47,0.666666666667,0.000010382005907361163
862457205014048800,0,2,0,"Yeah, it's all about the check mark baby! Would've been on Paul's side but I guess you have to be #1 in a relevant sport to get that",/TheBordRoom42/status/862457205014048770,TheBordRoom42,0.666666666667,0.000010382005907361163
862457035975266300,1,1,0,In what sport? https://twitter.com/CouldBeWorseQ/status/862455320538382336 …,/xrayray23/status/862457035975266304,xrayray23,0.666666666667,0.000010382005907361163
862456767162208300,1,1,0,"True dat. We in the biz like a 360° approach to the sport, but get the focus right!",/TesticlesduTour/status/862456767162208256,TesticlesduTour,0.666666666667,0.000010382005907361163
866081062463696900,2,0,0,"wish the NBA could be played like this again, it's a shame that they are ruining the sport with all of these rules and everyone is soft https://twitter.com/bleacherreport/status/866071586947727360 …",/joe_grundy16/status/866081062463696896,joe_grundy16,0.666666666667,0.000010382005907361163
866080989885472800,0,2,0,The entire sport could be dropped and I wouldn't care,/RockyTopSkiBum/status/866080989885472768,RockyTopSkiBum,0.666666666667,0.000010382005907361163
864269143285092400,2,0,0,Sex is a team sport!,/KarinaBDSM/status/864269143285092353,KarinaBDSM,0.666666666667,0.000010382005907361163
860645213013934100,2,0,0,Who'd have thought my ex colts chum would still be playing 40 years on,/RaidingDiamond/status/860645213013934080,RaidingDiamond,0.666666666667,0.000010382005907361163
860645179635753000,0,2,0,"This honestly bugs me so much. Why does a team the that plays In FLORIDA, have a covered stadium to play a SUMMER sport? #rays",/Derek_O/status/860645179635752962,Derek_O,0.666666666667,0.000010382005907361163
860645061104730100,2,0,0,Soccer is so much fun to cover and you do a great job at capturing the sport through the lens and written word. All the best,/bradkporter/status/860645061104730113,bradkporter,0.666666666667,0.000010382005907361163
871516649769373700,2,0,0,He's that guy who approaches theatre like it's a sport and he's a jock,/benjaminthewong/status/871516649769373696,benjaminthewong,0.666666666667,0.000010382005907361163
869704694603579400,2,0,0,Dreambox,/Mehdi_IF/status/869704694603579392,Mehdi_IF,0.666666666667,0.000010382005907361163
869704555621109800,2,0,0,You know.. it's disturbing to hear all the racism take place in a sport dominated by the race they are discriminating against. #TYTLive,/CascadiaHermit/status/869704555621109760,CascadiaHermit,0.666666666667,0.000010382005907361163
876952664898187300,2,0,0,"You misspell the names of 3 of the sport's biggest names, but we should trust your take on what's wrong with it. Nice try.",/connordeason/status/876952664898187268,connordeason,0.666666666667,0.000010382005907361163
876952656392179700,2,0,0,"15 kgs para mi cumple  (@ Gym Sport Fitness C & S in Morelos, Mexico City) https://www.swarmapp.com/c/4cT1a8MHj1e",/El_Intenso_/status/876952656392179712,El_Intenso_,0.666666666667,0.000010382005907361163
876952514960031700,1,0,1,This is very real think before you just jump inside a boxing ring it's a totally different sport https://twitter.com/ernestsiii/status/876611522117738500 …,/Onlythetruth427/status/876952514960031745,Onlythetruth427,0.666666666667,0.000010382005907361163
876952455547891700,2,0,0,"DH Mtn biking is an extreme sport, he should've known the risks. I agree with judges ruling.",/darren_dodge/status/876952455547891712,darren_dodge,0.666666666667,0.000010382005907361163
875140720876818400,1,0,1,Thanks man!!,/18neverforget/status/875140720876818432,18neverforget,0.666666666667,0.000010382005907361163
875140672482947100,1,1,0,It's much more complicated than any other sport mainly Bc there really has been a DOMINANT player,/Tony_434/status/875140672482947072,Tony_434,0.666666666667,0.000010382005907361163
875140663041568800,0,1,1,Is there a reason for no throwback scheme for Tim Richmond he did make a difference for the sport. He shouldn't be left out.,/Chris79979919/status/875140663041568771,Chris79979919,0.666666666667,0.000010382005907361163
875140549241647100,2,0,0,"It's taken me a month but I finally watched the Sport's Illustrated video on Bryan Clauson & as I expected, I'm crying like a baby.",/connerlayne/status/875140549241647104,connerlayne,0.666666666667,0.000010382005907361163
880576596628918300,0,0,2,"Doin work! First 15 rugby ""future stars"" with landrover and Radio sport.... #rongataicollege @… https://www.instagram.com/p/BV8VouRDglk/",/MarcRadioSport/status/880576596628918273,MarcRadioSport,0.666666666667,0.000010382005907361163
880576543919046700,0,2,0,I think Canelo/GGG will be the best fight in years for the sport of boxing. I would love to watch it. What's your take on Floyd/McGregor?,/JLam3332/status/880576543919046657,JLam3332,0.666666666667,0.000010382005907361163
884200486982647800,1,0,1,"Be more active during the day, maybe play a sport or something like that it will help. Also supplement with caffeine. https://twitter.com/specialk0978/status/884199789843292165 …",/ImJosefRakich/status/884200486982647808,ImJosefRakich,0.666666666667,0.000010382005907361163
884200262507876400,1,1,0,#THFC #Tottenham #Spurs 'Nearly half the country believes drug-taking is rife in sport' http://dld.bz/fUejA pic.twitter.com/PYiUS68cel,/spursnewsonly/status/884200262507876352,spursnewsonly,0.666666666667,0.000010382005907361163
884200111537930200,1,1,0,"maybe  cycling is a completely different sport, no penalties & breaks etc. it'd become a pretty shitty sport of all riders acted like that",/adamphelan/status/884200111537930241,adamphelan,0.666666666667,0.000010382005907361163
886012394442547200,2,0,0,I was making a joke. Was not -- and will never -- complain about having my job be around baseball or any professional sport.,/SethDRothman/status/886012394442547201,SethDRothman,0.666666666667,0.000010382005907361163
882388518550503400,0,2,0,Last minute decision. Who knew you couldn't buy atomic relish or sport peppers in NC? WTF is wrong with this state? Even got Vienna dogs.,/ncchrisp/status/882388518550503425,ncchrisp,0.666666666667,0.000010382005907361163
887824185128476700,0,2,0,"I ONLY HAVE 1 FAV TEAM IN EACH SPORT BUT IF I PULL FOR ANY OTHER MLB TEAM IT'S THE A'S TO BEAT THE ANGELS, YANKEES, GIANTS & REST OF NL WEST",/K_DUBB_80/status/887824185128476673,K_DUBB_80,0.666666666667,0.000010382005907361163
887824166283432000,2,0,0,Building on our individual strengths leads to more social impact through sport! #PassItBack #IMPACTBeyond2019https://twitter.com/childfundau/status/887823618205298688 …,/ChildFundPIB/status/887824166283431940,ChildFundPIB,0.666666666667,0.000010382005907361163
887824129981861900,1,0,1,I recommend an inside to outside path. On the backswing have it pointed to the target. If this doesn't work try another sport.,/bobrotella/status/887824129981861888,bobrotella,0.666666666667,0.000010382005907361163
889636101899640800,1,0,1,"#MUFC #MCFC Man Utd transfer news LIVE updates: Neymar Twitter clue, Marco Verratti swap latest | Football | Sport http://ift.tt/2urQxbd",/ManchesterDrb/status/889636101899640833,ManchesterDrb,0.666666666667,0.000010382005907361163
896883997581525000,2,0,0,"Ready. Set. Action
.
The Biggest Party In Sport.
.
#StLuciaStars #StarsNeverFade #RallyWithUs #SLSvsGAW http://ift.tt/2vzUEAY pic.twitter.com/TkIm33aAjP",/StLuciaStars/status/896883997581524992,StLuciaStars,0.666666666667,0.000010382005907361163
896883786515980300,1,0,1,my son can play basketball too?? king of every sport pic.twitter.com/zUVgSmp4JI,/homosexualnewt/status/896883786515980289,homosexualnewt,0.666666666667,0.000010382005907361163
895072038917951500,2,0,0,"The #NFL is our modern day Gladiator sport anyway. With CTE haunting the sport, I dont see it lasting forever. And I love the sport too.",/PerryLegrant/status/895072038917951488,PerryLegrant,0.666666666667,0.000010382005907361163
898695885701357600,1,1,0,Cricket has  a sport is dying..frankly there is no excitment left in mens cricket.it has become predictable with few hicupps in between.,/SalianPunit/status/898695885701357568,SalianPunit,0.666666666667,0.000010382005907361163
898695822283599900,2,0,0,"Having worked in Sport camps all Summer, these findings are in no way shocking. https://twitter.com/duffyvalerie/status/898484837178277889 …",/HollyFarrell3/status/898695822283599872,HollyFarrell3,0.666666666667,0.000010382005907361163
900507809443401700,1,0,1,@Zak_Bagans @baconlv is such a good sport I am glad he did not get hit by lightning he is a trooper   pic.twitter.com/EQeIhKBuII,/FriskyChristy69/status/900507809443401729,FriskyChristy69,0.666666666667,0.000010382005907361163
900507788459348000,0,2,0,i looked so fast and almost screamed....that was my idea that he play a sport his sr year,/LogicallyNadji/status/900507788459347969,LogicallyNadji,0.666666666667,0.000010382005907361163
900507782490853400,1,0,1,De Villiers decides Test and captaincy future http://ift.tt/2vZQwfs  #News #sport #realmadrid #goals #americangods #fakenews #breakingnewspic.twitter.com/ZzmhzGNkT2,/teespringstores/status/900507782490853377,teespringstores,0.666666666667,0.000010382005907361163
900507774756499500,1,0,1,De Villiers decides Test and captaincy future http://ift.tt/2xe7vsS  #News #sport #realmadrid #goals #americangods #fakenews #breakingnewspic.twitter.com/mz9WkaiWbJ,/teespringstores/status/900507774756499460,teespringstores,0.666666666667,0.000010382005907361163
900507706242551800,1,1,0,This week Inside Motor Sport @shanevg97 @redbullholden talks about dropping points across the year https://buff.ly/2xsiz4W pic.twitter.com/LeUvO8bW07,/SportRadioAust/status/900507706242551812,SportRadioAust,0.666666666667,0.000010382005907361163
905943593109643300,1,1,0,That song is not perfect for any sport and should never be heard by human ears again. Terrible.,/Harahduh2/status/905943593109643273,Harahduh2,0.666666666667,0.000010382005907361163
905943421646508000,0,2,0,We'll see. You have to remember simba was arguably worst hitter in the sport his last 2 years as a brace,/mathomp_501/status/905943421646508032,mathomp_501,0.666666666667,0.000010382005907361163
909567611112874000,2,0,0,Look at that smile on my girl!!  She bowling for @ucumberlandbowl and she's enjoying the sport!… https://www.instagram.com/p/BZKVUPbFHZf/,/agnesbrowno/status/909567611112873985,agnesbrowno,0.666666666667,0.000010382005907361163
909567578854629400,2,0,0,@CakeLikeYana is a good sport.,/StainsdeJuice/status/909567578854629376,StainsdeJuice,0.666666666667,0.000010382005907361163
909567547048996900,0,2,0,Sport can't happen without Coach's and Managers! We are extremely lucky to have many talented and passionate... http://fb.me/MQGtupo3,/MasseyHigh/status/909567547048996864,MasseyHigh,0.666666666667,0.000010382005907361163
909567502715379700,1,1,0,"The only thing worse than no coverage of our great sport is incorrect coverage. If you cant do it right, don't do it.",/eddiecullen8/status/909567502715379712,eddiecullen8,0.666666666667,0.000010382005907361163
907755663597690900,1,1,0,Is wrestling really a team sport tho ?,/_layne16/status/907755663597690881,_layne16,0.666666666667,0.000010382005907361163
907755428792152000,1,0,1,We all have a piece in Safe Sport pic.twitter.com/wQIi0ax5T6 – at Hyatt Regency Dallas,/azswimsafesport/status/907755428792152064,azswimsafesport,0.666666666667,0.000010382005907361163
913191427680608300,1,1,0,It's like watching those sport's movies and that underdog team is practicing and they're weak but they won't get better at the end,/Randal_Jackson/status/913191427680608256,Randal_Jackson,0.666666666667,0.000010382005907361163
913191404624588800,1,1,0,Tailgating in and out of the metro is my favorite sport,/uhmmyeahh/status/913191404624588800,uhmmyeahh,0.666666666667,0.000010382005907361163
913191377864937500,2,0,0,God i love this sport. Does boxing ever lose? Lolol.,/DaniboGizmo/status/913191377864937473,DaniboGizmo,0.666666666667,0.000010382005907361163
913191338631409700,2,0,0,Pain is in every sport. No one is forcing these men to hit each other.  A lot of them are great friends.  Get over it.,/almightycricket/status/913191338631409666,almightycricket,0.666666666667,0.000010382005907361163
918627159475925000,1,0,1,What sports people are paid is relative to the amount of money they generate. Sport is not a charity.,/Ha99ibal/status/918627159475924992,Ha99ibal,0.666666666667,0.000010382005907361163
918627017305845800,1,0,1,Shows he's a good sport.  #jeopardy,/DorisDownes/status/918627017305845760,DorisDownes,0.666666666667,0.000010382005907361163
918626984745463800,0,1,1,I would embrace such a person if i believed his claims of love for the sport.. but when hes been caughtnout in so many lies iz simply cant,/putinologist/status/918626984745463810,putinologist,0.666666666667,0.000010382005907361163
916815275386908700,1,1,0,I love your social media accounts. Finally someone promoting the sport all the time. Not just every 4 years. And in both official languages,/Leezabeth/status/916815275386908672,Leezabeth,0.666666666667,0.000010382005907361163
916815141471219700,1,1,0,Oh yeah ... You guys see his settlement offer & think he's spilling the beans on Calta.,/ObisKanobis/status/916815141471219712,ObisKanobis,0.666666666667,0.000010382005907361163
922251014769700900,1,0,1,#F1 was dying. #Verstappen comes along and saves it. Then #FIA kills the sport again. Well done! #USGP #Formula1 #austin #redbullracing,/pietjepsvpuk/status/922251014769700865,pietjepsvpuk,0.666666666667,0.000010382005907361163
922250942657060900,0,1,1,"depend on how much natural abilities and size the person have lol anybody can ""learn"" a sport but you cant teach a person athleticism",/_Rbrightt/status/922250942657060864,_Rbrightt,0.666666666667,0.000010382005907361163
924063131126689800,2,0,0,"Cardi B and Nicki went off on Motor Sport, OOF",/donjelmao/status/924063131126689803,donjelmao,0.666666666667,0.000010382005907361163
924062646638391300,1,0,1,Cardi B really won me over after Motor Sport,/official_benb/status/924062646638391301,official_benb,0.666666666667,0.000010382005907361163
925874960400347100,0,2,0,You need to check your facts they WERE the champions of england stop showing yourself up we also beat them 2-1 home and away.,/Tam_CD/status/925874960400347146,Tam_CD,0.666666666667,0.000010382005907361163
929498961190314000,1,1,0,"There is no sport in writing about such a forsaken place, like shooting fish in a barrel.",/Clockwisesss/status/929498961190313985,Clockwisesss,0.666666666667,0.000010382005907361163
929498854734618600,1,1,0,Might as well have BT Sport stitched into Smiths arse!,/blewitt_17/status/929498854734618624,blewitt_17,0.666666666667,0.000010382005907361163
929498832928374800,1,0,1,I miss having my life filled with sport,/JessTurnbull_3/status/929498832928374784,JessTurnbull_3,0.666666666667,0.000010382005907361163
929498788452069400,1,1,0,"//We have pretty good talents in it for sure, in other e-sports and in sport in general. Thank you so much for the support you show for them, it's quite heart-warming to witness.",/OhiosDeadlySons/status/929498788452069376,OhiosDeadlySons,0.666666666667,0.000010382005907361163
929498638941806600,1,1,0,Bt sport there free here,/sesbpatrick/status/929498638941806592,sesbpatrick,0.666666666667,0.000010382005907361163
927686949254475800,2,0,0,Being injured really has made me thankful for the sport I play and I’ll never second doubt the love I have for it,/madiryanne/status/927686949254475776,madiryanne,0.666666666667,0.000010382005907361163
927686943529463800,1,1,0,I agree throughly enjoy the show,/awhayes3/status/927686943529463808,awhayes3,0.666666666667,0.000010382005907361163
927686798519820300,2,0,0,Fall awards night to honor our fall sport pic.twitter.com/zZm1WIIWJ3,/LebanonStrength/status/927686798519820289,LebanonStrength,0.666666666667,0.000010382005907361163
927686539525664800,2,0,0,"I love my sport and want to succeed, but that also ends with",/KamerinValdes/status/927686539525664769,KamerinValdes,0.666666666667,0.000010382005907361163
931310910278459400,1,0,1,Gratitude improves self-esteem according to  A 2014 study published in the Journal of Applied Sport Psychology.  http://bit.ly/2ngzGBU,/BellaVita4Life/status/931310910278459392,BellaVita4Life,0.666666666667,0.000010382005907361163
938558663073189900,1,1,0,Here is a good topic Slade. I am a big time fan of CFL style 12 man. Could the sport here in the states benefit from the change of 11 man to 12 man. I say yes it could...but what do you think? Yes or No.,/CoachEDK_35/status/938558663073189888,CoachEDK_35,0.666666666667,0.000010382005907361163
938558470391062500,0,1,1,"If Rigondeaux pulls of a victory this weekend, we are looking at a genuine great of the sport. 
I personally think it’s a challenge too tough for Rigo, but one he needed to take. Nonetheless, il be routing for him. #LomachenkoRigondeaux #RigoLoma",/BoxingTalk___/status/938558470391062528,BoxingTalk___,0.666666666667,0.000010382005907361163
943994476833452000,0,1,1,Not letting my son beat me at any sport ever>>>>>,/Gladvillain/status/943994476833452032,Gladvillain,0.666666666667,0.000010382005907361163
943994257479626800,1,1,0,"Katie Taylor created depth in the amateur game. Women's boxing like any developing sport. Why need to compare apple with an orange? There was no balls to be fair on Ewan's part. It's obvious winning a title after a few fights is reflective of depth but again, apples and oranges https://twitter.com/srquill2/status/943974242114260992 …",/RebelDevil71/status/943994257479626753,RebelDevil71,0.666666666667,0.000010382005907361163
936746485068177400,2,0,0,"BET £10 GET £30! 

Boost your funds this weekend's sport with this new customer offer from William Hill! 
http://bit.ly/Williamhillcom 
#Bonus #BonusBet pic.twitter.com/Vy91O6Ourz",/footballtips/status/936746485068177410,footballtips,0.666666666667,0.000010382005907361163
949429965497487400,1,1,0,"Well, DC is already employing Kirby's ideas (Mother Boxes, parademons, etc) but not his artistic style. By contrast, Spiderman and Dr. Strange sport some Ditko style, and Thor Ragnarok has a Kirby riff or two.",/PatriotsOfMars/status/949429965497487360,PatriotsOfMars,0.666666666667,0.000010382005907361163
953053982762598400,1,1,0,Value him at whatever you want but it’s not a crime to offer something less as Boyd is making out,/DavidAdams_/status/953053982762598401,DavidAdams_,0.666666666667,0.000010382005907361163
951242239816228900,0,2,0,Gt Sport Willow Springs Gr.3 Hot lap 1.10.816 #PS4sharepic.twitter.com/dXbQgQgmcd,/BenPodger1/status/951242239816228870,BenPodger1,0.666666666667,0.000010382005907361163
958489977876369400,1,0,1,BBC Sport - Bitcoin: Turkish amateur club claim cryptocurrency transfer first http://www.bbc.co.uk/sport/football/42878706 …,/BitcoinCashUser/status/958489977876369408,BitcoinCashUser,0.666666666667,0.000010382005907361163
958489853238304800,1,1,0,Tfw when they sport the Holographic look,/20lb_salmon/status/958489853238304768,20lb_salmon,0.666666666667,0.000010382005907361163
958489727929286700,2,0,0,Send me a dm bud,/fc_larne/status/958489727929286662,fc_larne,0.666666666667,0.000010382005907361163
958489726540972000,2,0,0,Boxing for the sport of boxing and boxing for MMA are to complete different styles lol,/Robbie_RicheS/status/958489726540972032,Robbie_RicheS,0.666666666667,0.000010382005907361163
960301900079009800,1,0,1,You forgot their most important problem- shutting out a player peacefully protesting the killing of unarmed citizens by police. But why would the NFL care about people being murdered by police? They make money from a sport that regularly causes chronic pain &/or brain damage.,/crankyactivist/status/960301900079009792,crankyactivist,0.666666666667,0.000010382005907361163
960301890859913200,1,1,0,Fox sport betaald. BBC one gratis,/Joost_Aarts/status/960301890859913216,Joost_Aarts,0.666666666667,0.000010382005907361163
960301802431361000,1,1,0,if you reject football (sport of jesus christ) your an enemy of are country. whats the number for 911 because im calling the police,/trash_horse/status/960301802431361024,trash_horse,0.666666666667,0.000010382005907361163
960301787239665700,2,0,0,"Them:”That was an unbelievable catch!”
Me:”You won’t ‘catch’ me watching a sport. ”",/NotALemur/status/960301787239665665,NotALemur,0.666666666667,0.000010382005907361163
961026412143697900,1,0,1,Learn to play ! Little Lynx clinic for girls in grades 3-8 @HilliardSchools who want to learn a great sport. pic.twitter.com/CqFUnVYJfy,/HilliardLynx/status/961026412143697921,HilliardLynx,0.666666666667,0.000010382005907361163
820782495369195500,0,1,0,Do those guys play a sport or something?,/JRRParker/status/820782495369195521,JRRParker,0.33333333333299997,0.000005191002953672795
820782486733004800,0,0,1,Football is just a great sport,/marina_lynette/status/820782486733004801,marina_lynette,0.33333333333299997,0.000005191002953672795
822594139204231200,0,1,0,ability for a people lol check again sport,/EmilioBlanks1/status/822594139204231168,EmilioBlanks1,0.33333333333299997,0.000005191002953672795
818970564639522800,0,0,1,I hate all high school refs lol in every sport... THEY TRASH !!!,/diamondmarieeex/status/818970564639522821,diamondmarieeex,0.33333333333299997,0.000005191002953672795
818970364545998800,0,1,0,"no, it's just boxing. has happened all throughout the sport's history.",/snboxing/status/818970364545998848,snboxing,0.33333333333299997,0.000005191002953672795
824406243020251100,1,0,0,OH BURN,/Gamerben111/status/824406243020251137,Gamerben111,0.33333333333299997,0.000005191002953672795
824406235508277200,1,0,0,"Oh my @JayScotland...did you lose a bet?  I can't believe you ate @TheHaggis!  You're a good sport, but I'm sure the offer of cider helped!",/msopee/status/824406235508277248,msopee,0.33333333333299997,0.000005191002953672795
824406193904951300,0,1,0,"yea should've said ""this sport""...",/LFCSpionKop/status/824406193904951296,LFCSpionKop,0.33333333333299997,0.000005191002953672795
828030318611484700,1,0,0,Support the fight against cancer through sport. Join me & share your #WeCanICan photo. #WorldCancerDaypic.twitter.com/5qc5laiYuy,/RosinaBuhova/status/828030318611484672,RosinaBuhova,0.33333333333299997,0.000005191002953672795
828030283412746200,0,1,0,"Kind of fantastic, kind of annoying, because I also had the Rangers live stream going. Too much sport!! (= the perfect amount)",/Perth_Luuuc/status/828030283412746240,Perth_Luuuc,0.33333333333299997,0.000005191002953672795
828030190022443000,1,0,0,Healthy food at the cricket: Is sport making you fat? - http://News.com.au  - http://NEWS.com.au https://goo.gl/fb/3SbPHl,/healthfoodnews1/status/828030190022443009,healthfoodnews1,0.33333333333299997,0.000005191002953672795
828030114877362200,1,0,0,The battle tank (mini). 2008 Custom Sport Trac XLT http://ift.tt/2l5uTG8 pic.twitter.com/ZMHAHIDEUx,/The_Dude_Razor/status/828030114877362177,The_Dude_Razor,0.33333333333299997,0.000005191002953672795
828029813470355500,1,0,0,"It's a Vegas Sport's Book, so call the Corleone's or the Raider's, for your updated spread.",/jamiesearsdj/status/828029813470355456,jamiesearsdj,0.33333333333299997,0.000005191002953672795
831654228217049100,1,0,0,"“Countdown To Bellator 172: The G.O.A.T” Premieres Tonight On Spike At Midnight ET/PT
 
In the sport of mixed... http://fb.me/4pmeINwZl",/jimmyv3/status/831654228217049089,jimmyv3,0.33333333333299997,0.000005191002953672795
831653973266411500,0,1,0,@josiehaywardx CRAZY STALKER WATCHES HENTAI?! POSSIBLE HUMAN-HORSE HYBRID? IS BEYBLADES A SPORT? | Tana Mongeau,/delicatejoon/status/831653973266411522,delicatejoon,0.33333333333299997,0.000005191002953672795
829842157259411500,0,1,0,drinking is a great sport... especially when you are home from work on a snow day,/KR9582/status/829842157259411458,KR9582,0.33333333333299997,0.000005191002953672795
829842014854332400,1,0,0,correct. Impacts my interest in the sport,/JustBaseball25/status/829842014854332417,JustBaseball25,0.33333333333299997,0.000005191002953672795
833466136092082200,0,1,0,club fight. As entertaining as it was (the 9th is my fav evr round) but Barrera/Morales was the sport at its pinnacle,/Danhuck2684/status/833466136092082179,Danhuck2684,0.33333333333299997,0.000005191002953672795
833466086670626800,0,1,0,On commence par sport en +,/iOwnii/status/833466086670626816,iOwnii,0.33333333333299997,0.000005191002953672795
833466030387261400,1,0,0,2/2 it's the suppression of technical advancement for the benefit of the sport,/tparkerandsons/status/833466030387261441,tparkerandsons,0.33333333333299997,0.000005191002953672795
835278104247533600,1,0,0,Skechers Sport Women's Just Relax Fashion Sneaker - http://amzn.to/2lEPuil  #fashion #shoespic.twitter.com/mcD1Vv3raj,/InstantTimeDeal/status/835278104247533569,InstantTimeDeal,0.33333333333299997,0.000005191002953672795
835278097138208800,1,0,0,"Favorite people in my favorite place watching my favorite sport,… https://www.instagram.com/p/BQ6eW4rlJ6yEYAVSTatjFb_SRL0hDErQ3k7U1s0/ …",/laura_bunz/status/835278097138208768,laura_bunz,0.33333333333299997,0.000005191002953672795
835277782976430100,1,0,0,"You can't then edit the story to pretend it was something else entirely, @guardian_sport. Especially if you leave the URL as it was.",/sebpatrick/status/835277782976430080,sebpatrick,0.33333333333299997,0.000005191002953672795
835277735375274000,1,0,0,Le sport  https://twitter.com/stupidworlx/status/835269406313840641 …,/_justinxe/status/835277735375273986,_justinxe,0.33333333333299997,0.000005191002953672795
835277714261229600,1,0,0,Or move to Bermuda - they know how to do the whole shorts with sport coat with style.,/editorscontent/status/835277714261229569,editorscontent,0.33333333333299997,0.000005191002953672795
838901935134625800,1,0,0,"Here we go again!!! (@ Meridian Sport Clubs in Fullerton, CA) https://www.swarmapp.com/c/9GwOnvs9TxP",/lbboyblue/status/838901935134625792,lbboyblue,0.33333333333299997,0.000005191002953672795
838901898191192000,1,0,0,Supporting the sponsors that support our sport makes all of our events possible. Thank you to all of our sponsors! http://fb.me/1myfr5XCO,/KermesseSport/status/838901898191192065,KermesseSport,0.33333333333299997,0.000005191002953672795
840713883232919600,1,0,0,Alex Woodall the key as Towson men get rare win over Johns H #sport #news http://www.hnvnews.com/newsdetail/186374_news …pic.twitter.com/93k5xOIuO9,/hnvcouk/status/840713883232919552,hnvcouk,0.33333333333299997,0.000005191002953672795
840713649874452500,1,0,0,The nicest guy in the sport outside of yourself.,/TheBoxingSensai/status/840713649874452482,TheBoxingSensai,0.33333333333299997,0.000005191002953672795
846149694225072100,0,1,0,"your right, but FSU beat them in every sport this year",/chaboymeiler/status/846149694225072128,chaboymeiler,0.33333333333299997,0.000005191002953672795
846149636205285400,0,1,0,I mean we the best conference in the sport what you expect?,/Melo2Times/status/846149636205285376,Melo2Times,0.33333333333299997,0.000005191002953672795
847961665769320400,1,0,0,"Any1 under the impression FigureSkating is a girly,fru-fru sport must C Deniss Vasiljevs skate to ""Voodoo Child"".
#WorldFigure #Helsinki2017",/AnikoTevvit/status/847961665769320448,AnikoTevvit,0.33333333333299997,0.000005191002953672795
847961394234490900,1,0,0,I long for the day @TigerWoods is back in action. Truly the only reason I love the sport. Forever the GOAT for me. #GetHealthyMyDude,/BenjaminWither2/status/847961394234490881,BenjaminWither2,0.33333333333299997,0.000005191002953672795
847961325779247100,1,0,0,i love that ryder is good at football. ofc she'd be it's a lesbian sport,/salarianfucker/status/847961325779247104,salarianfucker,0.33333333333299997,0.000005191002953672795
855209367037251600,0,1,0,What's this rubbish. How's this a sport  https://twitter.com/Lilgeeeeee/status/855206565913210882 …,/Muyeezus/status/855209367037251584,Muyeezus,0.33333333333299997,0.000005191002953672795
855209171066769400,1,0,0,Kobe single most overrated athlete in any sport ever,/projectksl/status/855209171066769408,projectksl,0.33333333333299997,0.000005191002953672795
855209163126788100,0,0,1,Atherstone Hunt met at Highfield House Farm owned by Mr Mrs Arthers THIS IS NOT #SPORT BUT #MURDER #STOPANIMALCRUELTY #ThursdayThoughtspic.twitter.com/wP0jyfspIM,/moodysally1/status/855209163126788096,moodysally1,0.33333333333299997,0.000005191002953672795
851585542752018400,0,0,1,"Witnessed a tweet saying golf isn't a sport

Do you agree?",/RickyBrasko/status/851585542752018436,RickyBrasko,0.33333333333299997,0.000005191002953672795
851585541665546200,0,1,0,"haha it's all part and parcel with sport, or so that's what you tell people to try and make them feel better",/jLmcKern/status/851585541665546240,jLmcKern,0.33333333333299997,0.000005191002953672795
853397522370498600,1,0,0,"#INPLAY 

MATCH - Sport Rosario game
BET - SPORT R TO SCORE 2ND HALF

STAKE - 
ODDS - 1.50",/TrickyTipsters/status/853397522370498560,TrickyTipsters,0.33333333333299997,0.000005191002953672795
853397484420436000,0,1,0,Hahaha were better than y'all at every sport please drop to 1 AA,/DawgPoundRock21/status/853397484420435972,DawgPoundRock21,0.33333333333299997,0.000005191002953672795
849773624076587000,1,0,0,I don't watch either sport but these are much cleaner for the majority.  http://www.thesocialhub.us/nfl-european-soccer-logos/?page=27 …,/PrinceJakarie/status/849773624076587009,PrinceJakarie,0.33333333333299997,0.000005191002953672795
849773554975608800,0,1,0,"Tiger Woods is the greatest talent golf has ever seen. Dominated the sport. He can't make a cut now, so he's not a lock HOFer? Really??",/JoshJag/status/849773554975608836,JoshJag,0.33333333333299997,0.000005191002953672795
849773538127073300,0,1,0,"lmao! Nasty ass. I haven't played a sport in like 6 years, I forgot this nervous feeling.",/nina_loya/status/849773538127073281,nina_loya,0.33333333333299997,0.000005191002953672795
849773503368671200,1,0,0,"@AdamClaydon returns for #AdamintheAfternoon! 12pm-2pm on the 999stream: http://tiny.cc/AMLIVE 
#music #news #sport #weather & #more",/AccessManawatu/status/849773503368671234,AccessManawatu,0.33333333333299997,0.000005191002953672795
